Id,PostId,Score,Text,CreationDate,UserId,ContentLicense,,link
20033787,14399249,0,can you change the database access code? if yes! then port to `PDO`. see `http://in1.php.net/pdo`. other APIs are going to be obsolete soon!,2013-01-18T12:49:55.257,1208469,CC BY-SA 3.0,,https://stackoverflow.com/questions/14399249
21388995,15176656,1,"Thanks to dig I have noticed that AWS DNS specified in registrar were obsolete. I have corrected DNS records about 12 hours ago and see that know google DNS knows my domain: nslookup domain.com 8.8.8.8, google-public-dns-a.google.com says address XX.XXX.XX.XXX.But I use nslookup without specifying DNS server: nslookup domain.com, it says Unknown domain. I have tried to reboot router and flush local DNS.",2013-03-03T06:33:15.353,1951393,CC BY-SA 3.0,,https://stackoverflow.com/questions/15176656
22082458,15566241,1,"I had no idea HEAT even worked with essex.  You should upgrade your openstack release.  You are about 2 releases out of date.  HEAT will be for the first time actually part of core ( to a degree ) in current release of grizzly.cfn-init is not a tool I am familiar with.  I cannot guarantee it will work with openstack.  http://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/cfn-init.htmlhas documentation on use.  I did note there is a --url parameter that you are not using.  That could be part of your issues.",2013-03-22T18:15:40.907,798549,CC BY-SA 3.0,,https://stackoverflow.com/questions/15566241
28263009,19095925,0,"Then it's not even 8.2, but 8.0 and I have no clue how you can use a window function with that ancient and obsolete version. I still think it must be some different fork. Postgres does not display things like ""XN Limit"" or ""XN Merge"" in the execution plan.",2013-10-01T10:59:25.860,330315,CC BY-SA 3.0,,https://stackoverflow.com/questions/19095925
29914825,9589531,2,"If it helps anyone, there is a nicely written article on how to use the AWS SDK to delete the obsolete/old application versions when the limit is about to exceed.http://www.danmandle.com/blog/automatically-remove-old-aws-elastic-beanstalk-application-versions/",2013-11-19T19:30:53.110,371396,CC BY-SA 3.0,,https://stackoverflow.com/questions/9589531
30092869,20181771,0,"We're using 1.5.9 of https://github.com/amazonwebservices/aws-sdk-for-php.  It seems that this repo is out of date and that there's a new composer package that is being recommended we use instead.  Is it possible this would solve the issue?  It's just weird that it started happening less than 24 hours ago, out of the blue.",2013-11-25T04:37:41.727,218012,CC BY-SA 3.0,,https://stackoverflow.com/questions/20181771
35937116,22081454,0,"I recently deployed a Neo4j.rb 2.3 app to a standalone machine. Not exactly what you're looking for, but I can tell you that you should definitely use Torquebox and take advantage of it as much as possible. It has native clustering support for the app, though you'll still need to configure the Neo4j cluster separately. I found http://pragprog.com/book/jkdepj/deploying-with-jruby helpful when I was researching, though it's a little out of date now as far as Torquebox is concerned.",2014-05-03T14:21:04.327,2105069,CC BY-SA 3.0,,https://stackoverflow.com/questions/22081454
40320650,25780806,0,"Thank you munyul, issue resolved by removing the obsolete version of the httpclient library which interrupted. Then just added a missing joda-time package and the problem was resolved.",2014-09-11T07:04:42.597,1889767,CC BY-SA 3.0,,https://stackoverflow.com/questions/25780806
40391850,25810197,0,"It could be out of date; i am not sure as i am not the author of the package. Another package you can try would be the [AWSConnect](http://github.com/lalas/awsConnect) package, that I had put together that should allow u to do basic operation with S3 and EC2. Let me know if solve ur problem or experience any issue; as this package is still in beta form...",2014-09-13T04:24:55.813,user2329215,CC BY-SA 3.0,,https://stackoverflow.com/questions/25810197
43228130,25943805,0,"Actually, I eventually tracked it down to one of the apps that was out of date. It's been a little while since I thought about it, but I believe it was an out of date API it was trying to use. I think it was CuddlyBuddly, but can't say for absolute certain. Let me know if you discover something similar and I will post it as the answer.",2014-12-09T22:29:10.420,1021343,CC BY-SA 3.0,,https://stackoverflow.com/questions/25943805
45176774,28421570,0,If you are indeed using AMI `ami-76f0061f`. Its only available in us-east-1. That particular AMI is somewhat out of date. You can get current versions here: http://aws.amazon.com/amazon-linux-ami/,2015-02-10T00:06:07.033,790224,CC BY-SA 3.0,,https://stackoverflow.com/questions/28421570
48134699,30005655,0,"This gist is on the right track, but is out of date with the current AWS query requirements https://gist.github.com/iwasrobbed/1032395",2015-05-02T22:27:11.670,3303252,CC BY-SA 3.0,,https://stackoverflow.com/questions/30005655
51963116,32030489,1,"Webmachine contains numerous assumptions about Mochiweb. My fork, which is out of date at the moment, removes all those assumptions and replaces them with a portability layer that hides the underlying web server.",2015-08-16T01:00:22.370,409228,CC BY-SA 3.0,,https://stackoverflow.com/questions/32030489
57893901,5093309,0,Did you ever find a workaround for this? It seems unfortunate that all of my url rewriting is obsolete just because of the sticky session feature.,2016-01-29T13:51:17.227,3684479,CC BY-SA 3.0,,https://stackoverflow.com/questions/5093309
59361870,35841395,0,Sorry but I'm little bit confused. My question is what is the optimum way to query the database on the server only when the local database is out of date,2016-03-07T15:57:11.690,4698029,CC BY-SA 3.0,,https://stackoverflow.com/questions/35841395
60795678,36594364,1,"Questions that start with ""is there a tool..."" are generally considered off-topic, since they answers may become obsolete and the questions tend to attract answers that are opinionated or thinly-veiled product promotion, or outright spam.",2016-04-13T13:07:11.757,1695906,CC BY-SA 3.0,,https://stackoverflow.com/questions/36594364
61233177,36830462,1,"And, you could make the 301 targets shorter, still, by naming the bucket after a hostname, and pointing the hostname to the bucket's web site endpoint. But there's a fundamental problem with storing signed URLs for very long... in Sig V4 they expire after 7 days max. Sig V2 doesn't have that limit, but rotating your keys will still invalidate all the pre-signed URLs created with the obsoleted key.",2016-04-25T02:18:00.800,1695906,CC BY-SA 3.0,,https://stackoverflow.com/questions/36830462
61957187,37212385,0,"Please upgrade Django. 1.2.5 is extremely out of date, there have been many security fixes since then.",2016-05-13T14:41:16.270,113962,CC BY-SA 3.0,,https://stackoverflow.com/questions/37212385
62996000,37747840,0,That blog article is for an obsolete version of puppet. You should use the latest documentation for the module at its github page: https://github.com/puppetlabs/puppetlabs-aws,2016-06-11T12:24:58.410,5343387,CC BY-SA 3.0,,https://stackoverflow.com/questions/37747840
63188045,37748481,0,"Maybe another code example here would help? This is a full example of an integration with Cognito. I think the Podfile is out of date, but the code should be a good eample. See other files in that package. https://github.com/awslabs/api-gateway-secure-pet-store/blob/master/src/main/resources/ios_sample/PetTest/LoginViewController.m",2016-06-16T17:17:33.963,5679071,CC BY-SA 3.0,,https://stackoverflow.com/questions/37748481
65069131,38848549,0,"According to this, bulk insert is not supported, although your error messages implies its just security, and this might be out of date. http://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/CHAP_SQLServer.html I'm curious about `select current-user` - that's not sql I am familiar with",2016-08-09T13:46:02.907,1690193,CC BY-SA 3.0,,https://stackoverflow.com/questions/38848549
65615902,36553218,0,Sorry no.  Aws support at the time confirmed that it wasnt possible with boto.  I'm not working with that system anymore so my information is out of date and there may have been a development i dont know about.,2016-08-25T01:37:29.020,3957942,CC BY-SA 3.0,,https://stackoverflow.com/questions/36553218
65768074,39214623,0,"PHP _**4.9**_!? First of all, that doesn't seem to exist. Secondly, PHP 5 came out in 2004. The last version of PHP 4 was version [4.4.9](https://secure.php.net/releases/#4.4.9), which [reached end of life in August, 2008](https://secure.php.net/eol.php). It is _very_ out of date, and likely suffers from _many_ unfixed security bugs.",2016-08-29T20:29:08.827,354577,CC BY-SA 3.0,,https://stackoverflow.com/questions/39214623
65940830,39299548,0,`MD5_AVAILABLE` appeared in `botocore.compat` starting from `v1.3.30`. Is it possible that you have two versions of `botocore` installed (for `python2.7` and `python3.x`). The one for `python2.7` seems to be out of date. Check it like this: `grep __version__ /usr/local/lib/python2.7/site-packages/botocore/__init__.py`,2016-09-03T05:29:33.710,6394138,CC BY-SA 3.0,,https://stackoverflow.com/questions/39299548
66880019,39791585,0,"I would, however, suggest `clock_gettime()` for your timer instead of obsolete `gettimeofday()`.",2016-09-30T14:13:14.063,2402272,CC BY-SA 3.0,,https://stackoverflow.com/questions/39791585
68272172,40513729,0,Isn't deleting the view going to break your application? Or is it an obsolete view that tries to use tables/columns that no longer exist?,2016-11-09T20:17:28.080,1491895,CC BY-SA 3.0,,https://stackoverflow.com/questions/40513729
68272191,40513729,0,"@Barmar I did, thank you. I think it was that the view was old and pointed to some obsolete / missing tables, so that's where it was failing. The backup routine is hidden under many layers of abstraction, so I was missing some important stdout",2016-11-09T20:18:04.723,2224777,CC BY-SA 3.0,,https://stackoverflow.com/questions/40513729
71758309,42301135,1,"transferring from where? If another AWS service, maybe this is too slow, but if sending from your corporate datacenter to AWS, I would expect times in this range (as you have it single threaded). Even with GParallel, you may easily run into bandwidth constraints between your source system and AWS. (My thoughts may be out of date, so I'm interested to see responses from current users (always!)). Good luck!",2017-02-17T15:37:28.143,620097,CC BY-SA 3.0,,https://stackoverflow.com/questions/42301135
73739574,43208129,0,"I tried with restart option as well.But still I am getting the same issue. I observed that if I shutdown and start the server without any time gap, then it's working fine. But if I wait for 5 mins or more after the shutdown operation, then I am facing this problem while starting the server. Unable to start the server because some obsolete traces of deployment gets created in standalone.xml.",2017-04-11T06:17:33.297,3700111,CC BY-SA 3.0,,https://stackoverflow.com/questions/43208129
73853453,43208129,0,"I'm not really sure what it could be. The content doesn't look like it should be deleted, but I'm not very familiar with the deployment repository code so I'm not sure how it determines what is obsolete and what is not. You could file an issue here though http://issues.jboss.org/browse/WFCORE",2017-04-13T15:27:36.500,152794,CC BY-SA 3.0,,https://stackoverflow.com/questions/43208129
73904112,43208129,1,"It takes less than 10 secs to shutdown the server. Once I get success message for shutdown, after few minutes server.log gets updated with message which says the content is obsolete and it will be deleted.We have installed wildfly by downloading the tar.gz file and then running tar -xvf command. It's a redhat system running inside AWS EC2 instance.It's not related specifically to my application or its .ear file. Even if I deploy a sample web application with just an index.jsp file, I am getting the same issue.",2017-04-15T05:55:31.143,3700111,CC BY-SA 3.0,,https://stackoverflow.com/questions/43208129
75593992,44234718,2,"I wanted to use it to make my site look fancy with 2 factor authentication, but it's way too complicated unless they blaze the trail.  I find that the ""how to"" guides on AWS for Python tend to be quite out of date and they don't put any energy into updating them.  I put the same question on [AWS Forum](https://forums.aws.amazon.com/thread.jspa?threadID=256712&tstart=0) and no Amazon tech has responded yet.",2017-05-31T20:04:30.597,1637798,CC BY-SA 3.0,,https://stackoverflow.com/questions/44234718
77593539,45307493,3,Whoa! Those are articles are *way* out of date. Amazon EBS volumes can now be resized dynamically. You might then be able to use `resize2fs` to increase the size of the existing partition without having to recopy anything.,2017-07-26T00:39:14.230,174777,CC BY-SA 3.0,,https://stackoverflow.com/questions/45307493
77832751,45433734,0,Maybe the console just is out of date?,2017-08-01T11:04:01.393,602525,CC BY-SA 3.0,,https://stackoverflow.com/questions/45433734
77902798,45470456,0,"It's probably better to use Ubuntu to avoid these kinds of issues. I wouldn't use Amazon Linux again without good reason, most of their packages are well out of date.",2017-08-02T20:59:26.837,1448412,CC BY-SA 3.0,,https://stackoverflow.com/questions/45470456
78406940,45708589,0,"Your Docker version is way out of date. The current version is 17.06, 1.12.2 dates back to a year ago.",2017-08-16T23:50:49.077,1073772,CC BY-SA 3.0,,https://stackoverflow.com/questions/45708589
78570645,45806031,0,The current version of R is 3.2.5. Did you really install 2.7? That's very out of date.,2017-08-21T22:30:31.533,2372064,CC BY-SA 3.0,,https://stackoverflow.com/questions/45806031
78708427,44481490,2,"Thanks, I had this same problem.  The documentation is for Cognito/federated identities is profuse but also terrible, and code samples are always out of date or off tangent.",2017-08-25T05:42:44.577,1131100,CC BY-SA 3.0,,https://stackoverflow.com/questions/44481490
79483992,1390977,0,"A few years later this is a really great example of why ""Questions asking us to recommend or find a book, tool, software library, tutorial or other off-site resource are off-topic for Stack Overflow"" (because the answers invariably become obsolete as time passes).",2017-09-17T03:10:20.437,147356,CC BY-SA 3.0,,https://stackoverflow.com/questions/1390977
79945574,46354628,0,"They exist but the XSD's are inaccurate and out of date. There is a link on amazon seller central but I can't find it. Here is a github repo that has them but I bet some of them are out of date (Amazon XSD's)[https://github.com/dmichael/amazon-mws]. What I do is usually start with the interface and try to make one SKU using the interface. Then I corroborate with the XML files and test stuff until I know the browse node pretty well. Even then, you'll find there are inconsistencies. For example, often times if you use XML you have more options for variations than the interface gives.",2017-09-29T19:14:13.557,167413,CC BY-SA 3.0,,https://stackoverflow.com/questions/46354628
80697801,46866421,0,"Yes, exactly.  The site your server is trying to download from is not currently online.  There could be any number of possible causes, but what you can reasonably conclude is that the issue is not with your server, the problem is somewhere else.  It isn't something you have the ability to fix.  You'll need to find out (via googling) if this is a transient problem, or a planned change or scheduled maintenance, or if perhaps the instructions have changed and the ones you are following are obsolete (though they don't appear to be).",2017-10-22T14:50:15.863,1695906,CC BY-SA 3.0,,https://stackoverflow.com/questions/46866421
80865144,46958123,0,"Note: The object-oriented interface to `mysqli` is significantly less verbose, making code easier to read and audit, and is not easily confused with the obsolete `mysql_query` interface. Before you get too invested in the procedural style itâ€™s worth switching over. Example: `$db = new mysqli(â€_)` and `$db->prepare(""â€_"")` The procedural interface is an artifact from the PHP 4 era when `mysqli` API was introduced and should not be used in new code.",2017-10-26T16:02:28.230,87189,CC BY-SA 3.0,,https://stackoverflow.com/questions/46958123
81789943,47221383,0,"That template is out of date, if that's what you got from running `cp $(passenger-config about resourcesdir)/templates/standalone/config.erb nginx.conf.erb` then you need to update Passenger.",2017-11-21T16:30:50.660,2250791,CC BY-SA 3.0,,https://stackoverflow.com/questions/47221383
81815806,47221383,0,"i take n from this official site, and it is not out of date https://www.phusionpassenger.com/library/config/standalone/intro.html#nginx-configuration-template",2017-11-22T09:12:50.727,5117953,CC BY-SA 3.0,,https://stackoverflow.com/questions/47221383
81877847,47461163,0,"'not fully secure' means the page _is_ TLS (SSL is obsolete) but some _resource(s)_ fetched by the page is(are) _not_; this is also described as **mixed content**. Touch F12 for dev tools and in the network tab mouse to see what resource(s) you are unsafely fetching as http. This has nothing to do with the certificate, which is probably fine.",2017-11-23T18:28:24.457,2868801,CC BY-SA 3.0,,https://stackoverflow.com/questions/47461163
84268132,48634396,0,Make sure that you are not using an out of date SDK. I have never used console.log(sts) so I don't know the answer. Follow the documentation otherwise you will always be chasing issues. Plus there are lots of examples to study on the Internet.,2018-02-06T04:59:32.263,8016720,CC BY-SA 3.0,,https://stackoverflow.com/questions/48634396
86523016,49752032,0,"My experience with Kafka is a couple of versions out of date so I'm not putting this as an answer. At the time I was using it, general consensus was that cross-region latency would be excessive (indeed, a lot of people considered cross-AZ latency unacceptable, but I didn't see any problems with a 5-node cluster). So to implement a fallback you could feed from one cluster to another.",2018-04-10T12:53:42.433,42126,CC BY-SA 3.0,,https://stackoverflow.com/questions/49752032
87625153,50304155,0,The wiki link you shared is out of date. Please use the latest one https://jenkins.io/doc/book/installing/#debian-ubuntu,2018-05-12T08:43:33.493,958616,CC BY-SA 4.0,,https://stackoverflow.com/questions/50304155
87727845,50355036,1,"@krishna_mee2004, the `function` keyword is **absolutely not** needed in bash -- its use makes code incompatible with the POSIX sh standard for no good reason. See http://wiki.bash-hackers.org/scripting/obsolete",2018-05-15T17:09:43.677,14122,CC BY-SA 4.0,,https://stackoverflow.com/questions/50355036
87745866,50362408,0,"You're using a very old version of PHPMailer, and you've based your code on an obsolete example, so [upgrade now](https://github.com/PHPMailer/PHPMailer). Set `$mail->SMTPDebug = 2;` and show us the results in order to see why the server doesn't like you.",2018-05-16T07:32:36.930,333340,CC BY-SA 4.0,,https://stackoverflow.com/questions/50362408
88548090,50769351,1,As far as I know (remember) RedShift is based on PostreSQL 8.0 (quite obsolete IMHO since it's from 2005) that doesn't have recursive queries. Maybe Amazon has added some extensions to support them.,2018-06-09T02:05:17.537,6436191,CC BY-SA 4.0,,https://stackoverflow.com/questions/50769351
91051919,51181359,0,"this is obsolete now, since CFN supports FilterPolicy now https://aws.amazon.com/blogs/compute/managing-amazon-sns-subscription-attributes-with-aws-cloudformation/",2018-08-28T05:45:29.937,3892213,CC BY-SA 4.0,,https://stackoverflow.com/questions/51181359
91065108,50079279,0,"If you know the Region you're running in beforehand, its worth trying to set that since the client can otherwise resolves it over http (via `http://169.254.169.254/latest/meta-data/..` afaik) - `AmazonS3ClientBuilder.standard().withRegion(Regions.US_EAST_1).build()` - Region resolution tries environment variables, system properties and the `.aws/config` files first so I'd assume that aws has lambda and the aws-sdk setup to use environment variables or something quicker than http but maybe you've changed something in your setup or your sdk is out of date?",2018-08-28T12:06:37.320,995891,CC BY-SA 4.0,,https://stackoverflow.com/questions/50079279
92060796,52556989,0,"Hello Stdunbar, Yes But the issue indicated by Amazon is wrong, I have the From tag in my message. Actually I use this [library](https://github.com/bluetiger9/SmtpClient-for-Qt), it is working but I think it is not very good for these reasons : 1-I don't know the ""quality"" of this source code and functionalities embedded 2-could be obsolete. 3-I already use AWS services for many others functions.                                                                        Thanks for the link, this lib seems to be more recent.",2018-09-28T18:48:07.663,9693044,CC BY-SA 4.0,,https://stackoverflow.com/questions/52556989
92422454,52748909,0,"I would check their code, I have found and `Obsolete` method, that says it is replaced with [.WithTls(MqttClientOptionsBuilderTlsParameters parameters)](https://github.com/chkr1011/MQTTnet/blob/master/Source/MQTTnet/Client/MqttClientOptionsBuilder.cs)",2018-10-10T21:27:23.057,2265446,CC BY-SA 4.0,,https://stackoverflow.com/questions/52748909
93321251,53216405,1,Donâ€™t read https://www.w3.org/TR/cors/. Itâ€™s obsolete â€”Â years out of date. The current CORS requirements are in the https://fetch.spec.whatwg.org/ spec. See also the **When browsers must send the Origin header** section of the answer at https://stackoverflow.com/questions/42239643/when-does-firefox-set-the-origin-header-to-null-in-post-requests/42242802#42242802,2018-11-08T22:00:15.987,441757,CC BY-SA 4.0,,https://stackoverflow.com/questions/53216405
93979016,53553622,0,@varnit RFC 2616 has been obsoleted by RFC 7230 :-),2018-11-30T11:42:50.797,4604579,CC BY-SA 4.0,,https://stackoverflow.com/questions/53553622
100504612,39772259,1,"To me, it is simply insane that something that is so easy to do via the consoles is so hard to do using the ""recommended"" best practices cloud-formation route.I suppose cloudformer was supposed to help fill this gap. A shame it is so very out of date.",2019-07-11T08:30:55.467,549312,CC BY-SA 4.0,,https://stackoverflow.com/questions/39772259
100723692,57099076,0,You may need to do a dependency-tree on your dependencies to see if an out of date jar is being pulled in for AWS,2019-07-18T19:20:30.117,2958086,CC BY-SA 4.0,,https://stackoverflow.com/questions/57099076
101046524,57273290,0,"The SPF type was obsoleted in [RFC7208](https://tools.ietf.org/html/rfc7208#section-3.1), which replaced the original RFC4408.",2019-07-30T14:40:06.967,333340,CC BY-SA 4.0,,https://stackoverflow.com/questions/57273290
102305197,26245942,1,"The answers here are basically out of date / wrong.  You simply use pm2.  https://stackoverflow.com/a/36907953/294884 perfectly explained, is dead easy",2019-09-15T16:13:30.767,294884,CC BY-SA 4.0,,https://stackoverflow.com/questions/26245942
102584951,58045422,1,"In case ""just resend messages to current online users"" DB is obsolete. So this is initial question - for what purposes you need database? For cache? For history? For message analysis?",2019-09-25T10:34:24.740,1379723,CC BY-SA 4.0,,https://stackoverflow.com/questions/58045422
103937984,58828358,0,I checked the AWS docs on adding an OIDC IdP https://docs.aws.amazon.com/cognito/latest/developerguide/cognito-user-pools-oidc-idp.html. It doesn't mention setting a thumbprint anywhere. Are these docs out of date or is it some advanced setting?,2019-11-13T06:12:55.090,1658906,CC BY-SA 4.0,,https://stackoverflow.com/questions/58828358
104159937,58951511,0,"Terraform v0.11.11,it seems it is out of date.",2019-11-20T10:19:11.247,2819689,CC BY-SA 4.0,,https://stackoverflow.com/questions/58951511
104519390,59144875,0,"Nailed it!  Thanks a bunch @a_horse_with_no_name .  This led me to another mini-difficulty of not being able to figure out how to get psql to run as version 11 [which is installed on the centos box as well as rds, but the psql symlink was out of date for some reason and wouldn't update manually via ln ] -- solved with answers here : https://stackoverflow.com/questions/34052046/how-do-i-correct-the-mismatch-of-psql-version-and-postgresql-version",2019-12-02T21:14:23.110,9742275,CC BY-SA 4.0,,https://stackoverflow.com/questions/59144875
105371522,59603533,1,please make sure the server/machine dates are in sync. sometimes out of dates can cause signature mismatch prpblem,2020-01-05T20:16:47.457,1021796,CC BY-SA 4.0,,https://stackoverflow.com/questions/59603533
107755542,60901883,0,"`NO_AUTO_CREATE_USER` is obsolete and [was removed](https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-11.html) from MySQL Server 8.0, which is the version in bitnami-7.3.",2020-03-28T19:20:34.010,1695906,CC BY-SA 4.0,,https://stackoverflow.com/questions/60901883
108038957,61068708,0,"Your version of Node.js is out of date.In the future, try not to use images. If possible copy and paste the error code directly.",2020-04-06T20:50:04.303,12705028,CC BY-SA 4.0,,https://stackoverflow.com/questions/61068708
109211058,48522013,1,"(late reply - just hit the same issue) You need to remove AWSSDK 2.3.55.2 as it is obsolete. It has effectively been split into multiple packages (AWSSDK .Core, AWSSDK .S3 etc)",2020-05-12T00:41:56.700,22545,CC BY-SA 4.0,,https://stackoverflow.com/questions/48522013
109584887,61955303,0,"Old agent is buggy in some cases, and looks like it's out of date. Recommend to use unified agent for collecting logs.",2020-05-22T15:42:21.113,390513,CC BY-SA 4.0,,https://stackoverflow.com/questions/61955303
109629054,61918972,0,"Thanks Adiii, it's the Docker-for-AWS image, but as you mention it, I think mine may be out of date.  Meanwhile, I found a solution that doesn't use aws-cli so I no longer need to pursue this.  (https://stackoverflow.com/questions/61902349/how-do-i-get-a-docker-swarm-manager-to-pull-images-from-aws-ecr-using-iam-role-p)",2020-05-24T10:11:09.387,3546057,CC BY-SA 4.0,,https://stackoverflow.com/questions/61918972
109988937,62175887,0,"@omajid I want to check and manage openssl myself temporarily because apparently [Amazon failed](https://forums.aws.amazon.com/thread.jspa?messageID=945347) to include a non-obsolete version in its Amazon Linux 2 VM (which is used by lambda), which results in multiple SSL connections failing in production following the global [Sectigo certificate issue](https://nakedsecurity.sophos.com/2020/06/02/the-mystery-of-the-expiring-sectigo-web-certificate/), including the SMTP connection to our mail provider.",2020-06-04T08:23:57.243,547733,CC BY-SA 4.0,,https://stackoverflow.com/questions/62175887
110080138,62242033,0,Can you clarify what are you using? CloudWatch scripts which are obsolete and no longer updated or  [CloudWatch Agent](https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Install-CloudWatch-Agent.html)? The link you provided is about the scripts.,2020-06-07T07:23:22.487,248823,CC BY-SA 4.0,,https://stackoverflow.com/questions/62242033
110459613,62458133,0,Your version of boto3 is too out of date. Upgrade to the latest version.,2020-06-18T19:45:45.997,1032785,CC BY-SA 4.0,,https://stackoverflow.com/questions/62458133
112577969,63644158,0,"Yes, using a load balancer would be ideal, but I try to avoid a load balancer because of the costs. Do you know how to create a copy of the EC2 created by auto scaling so it won't be managed by auto scaling anymore? If I create the EC2 instance manually keeps saying the daemon is out of date and doesn't connect to my cluster.",2020-08-31T01:47:22.793,12564768,CC BY-SA 4.0,,https://stackoverflow.com/questions/63644158
,,,,,,,,
,,,,,,,,
,,,,,,,,
