Id,PostId,Score,Text,CreationDate,UserId,ContentLicense,of_answer,cnt_keywords,subject,punctuation,negative_statement,sentence,subj_irrel,include_irrel,Id_que,CreationDate_que,Score_que,ViewCount,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,ClosedDate,FavoriteCount,CommunityOwnedDate
96805607,55026078,1,"I actually had this issue as well, it is definitely a bug. I noticed that if I downloaded the function code it was the updated version, but the console IDE was outdated.",2019-03-06T15:16:50.237,7207514,CC BY-SA 4.0,False,1,,.,0,"I noticed that if I downloaded the function code it was the updated version, but the console IDE was outdated.",False,False,55026078.0,2019-03-06T14:59:06.080,1.0,28.0,2019-03-06T15:13:25.133,2019-03-06T15:13:25.133,aws lambda functions not refreshing between PC and laptop,<node.js><amazon-web-services><aws-lambda>,0.0,3.0,,,
96948800,55102715,0,Spark redshift connector seems outdated and it is built for old spark version. What is the use-case? For testing with small amounts of data a JDBC works well. For actual data loading probably best to write to S3 and load from there using Redshift copy command or use Firehose that automatically does that for you.,2019-03-11T13:34:01.500,11140326,CC BY-SA 4.0,False,1,,.,0,Spark redshift connector seems outdated and it is built for old spark version.,False,False,55102715.0,2019-03-11T13:16:47.330,0.0,255.0,,2019-03-11T13:47:09.813,"Apache Spark 2.4.0, AWS EMR, Spark Redshift and User class threw exception: java.lang.AbstractMethodError",<apache-spark><amazon-emr><spark-redshift>,1.0,8.0,,,
97294589,55282027,0,[`invokeAsync ` is deprecated](https://docs.aws.amazon.com/lambda/latest/dg/API_InvokeAsync.html). The docs say to use `invoke` with `Event` as the `InvocationType`,2019-03-21T14:13:05.540,4192188,CC BY-SA 4.0,False,1,,.,0,[`invokeAsync ` is deprecated](https://docs.aws.amazon.com/lambda/latest/dg/API_InvokeAsync.html).,False,False,55282027.0,2019-03-21T13:53:58.563,2.0,677.0,2019-03-22T00:16:59.660,2019-03-22T00:46:41.833,AWS Lambda not invoked when using 'Event' invocation type,<node.js><amazon-web-services><asynchronous><aws-lambda>,1.0,8.0,,,
97358162,55225922,0,"Thanks, although that code example is from 2011, it's probably rather heavily deprecated. Any newer examples out there?",2019-03-23T15:58:52.863,2254951,CC BY-SA 4.0,False,1,example,.,0,"Thanks, although that code example is from 2011, it's probably rather heavily deprecated.",False,False,55225922.0,2019-03-18T16:29:08.613,0.0,124.0,,2019-03-18T16:29:08.613,Send HTML email using C# with Amazon SES with Plaintext version included,<c#><html-email><amazon-ses>,0.0,5.0,,,
97358938,55315599,0,"It seems that `sandbox` kwarg is already deprecated (https://github.com/simple-salesforce/simple-salesforce/blob/master/simple_salesforce/login.py#L38), could you try using the `domain` kwarg instead?",2019-03-23T16:40:08.867,977593,CC BY-SA 4.0,False,1,,?,0,"It seems that `sandbox` kwarg is already deprecated (https://github.com/simple-salesforce/simple-salesforce/blob/master/simple_salesforce/login.py#L38), could you try using the `domain` kwarg instead?",False,False,,,,,,,,,,,,,
97659536,55473732,0,"Well then, that's a CI tool problem....  In any case, if you just want to progress beyond that point and fix it later, you can ignore its output for now (`> /dev/null 2&>1`) and solve it later. And if you are at the ""later"" stage, and want to fix now and use STDIN password, I suggest you follow what the warning tells you and implement [credentials helper](https://docs.docker.com/engine/reference/commandline/login/#credential-helpers) - I am personally not using it, I see no need and in any case - don't be discouraged, docker is super helpful once you iron out these issues.",2019-04-02T12:15:39.150,413924,CC BY-SA 4.0,False,1,,.,1,"- I am personally not using it, I see no need and in any case - don't be discouraged, docker is super helpful once you iron out these issues.",False,False,,,,,,,,,,,,,
97912165,55608473,0,A file in the system that is no longer executed by any means. Decisions was made to not use it either because it was deprecated/unwanted/forgotten/bugged.,2019-04-10T09:13:27.593,10329981,CC BY-SA 4.0,False,1,,.,1,Decisions was made to not use it either because it was deprecated/unwanted/forgotten/bugged.,False,False,55608473.0,2019-04-10T08:53:43.943,1.0,24.0,,2019-04-10T08:53:43.943,How to spot unused files,<php><amazon-cloudwatch>,0.0,2.0,,,
98403296,55871536,0,It looks like it's a wrapper from this Github: https://github.com/yoavaviram/python-amazon-simple-product-api and the last release was over a year ago.  Might be like @furas said and it could have some deprecated stuff,2019-04-26T16:31:04.847,1622858,CC BY-SA 4.0,False,1,,stuff,0,and it could have some deprecated stuff,False,False,55871536.0,2019-04-26T16:21:14.417,1.0,178.0,2019-04-27T20:19:21.833,2019-04-27T20:19:21.833,"How to fix ""HTTP Error 400: Bad Request"" for Amazon api request in python 3?",<python><python-3.x><amazon-product-api>,0.0,15.0,,,
98533076,55939739,0,"Seems like you need  to use AWS sigv4 for creating signed urls, currently the code is generating signed url using sigv2 which may not be supported in the region where bucket exist and it is going to deprecated anyway.",2019-05-01T17:16:28.740,11097368,CC BY-SA 4.0,False,1,,.,1,"Seems like you need  to use AWS sigv4 for creating signed urls, currently the code is generating signed url using sigv2 which may not be supported in the region where bucket exist and it is going to deprecated anyway.",False,False,55939739.0,2019-05-01T16:55:54.077,0.0,111.0,2019-05-06T10:44:43.283,2019-05-06T10:44:43.283,res.redirect() is throwing error on opening up a s3 URL,<javascript><node.js><express><amazon-s3>,0.0,2.0,,,
98586532,55878755,0,"@ydaetskcoR 
I think you are right. when I tried to apply it from another location it connects ok.

In addition **template_file** is deprecated so I change the code.
I share it.",2019-05-03T10:24:50.127,7807419,CC BY-SA 4.0,False,1,,deprecated,0,is deprecated,False,False,55878755.0,2019-04-27T08:39:07.550,5.0,1941.0,2019-05-02T13:23:21.887,2020-06-18T20:04:39.217,Terraform fails remote-exec (aws/ec2),<amazon-ec2><terraform><terraform-provider-aws>,3.0,4.0,,,
99044939,56034450,0,"I think the examples in the documentation are outdated.. Look at the answer posted. I've been using `context.done(null, event);`  instead of `callback(null, event);` from my `async` Cognito Lambdas and it has worked for me so far.",2019-05-19T20:53:30.377,1137672,CC BY-SA 4.0,False,1,,..,0,I think the examples in the documentation are outdated..,False,False,56034450.0,2019-05-08T06:04:15.187,3.0,958.0,,2019-05-08T16:06:50.843,Cognito custom-message triggered lambda returns InvalidLambdaResponseException,<amazon-web-services><amazon-cognito>,1.0,2.0,,,
99250604,56319766,0,"That is all YAML format. And AWS is outdated in that they still have not implemented a recommendation made on the YAML website **in 2006**, to use `.yaml` as a file extension for YAML *format* files. However to name YAML (format) files (whether with the recommended `.yaml` extension, with `.yml` or any other extension) a [YML](https://fdik.org/yml/) is not outdated, is like calling Java source code Python because someone put it a file with a `.py` extension. If you can't correct the file extension please at least use the right file format terminology.",2019-05-27T07:05:44.460,1307905,CC BY-SA 4.0,False,2,AWS,website,2,And AWS is outdated in that they still have not implemented a recommendation made on the YAML website,False,False,56319766.0,2019-05-27T04:41:41.760,4.0,949.0,2019-05-27T07:13:47.493,2019-12-05T22:01:25.173,How can I write nested IF in serverless.yml using yaml format file while using it for cloud formation?,<amazon-web-services><yaml><amazon-cloudformation><serverless-framework><serverless-application-model>,1.0,6.0,,,
99507085,56457420,2,Why are you using that module? It looks pretty useless for anyone other than the original user's intention and is pointless to open source. The bucket policy is a bad idea too. Instead the user/role should have the ability to access a completely private bucket via IAM permissions rather than this outdated and confusing way of approaching it.,2019-06-05T09:18:52.357,2291321,CC BY-SA 4.0,False,1,,.,0,Instead the user/role should have the ability to access a completely private bucket via IAM permissions rather than this outdated and confusing way of approaching it.,False,False,56457420.0,2019-06-05T09:07:52.887,0.0,2200.0,,2019-06-07T06:00:40.777,"terraform, s3 bucket policy",<amazon-s3><terraform>,1.0,2.0,,,
99632735,56497613,0,Also you should probably be using ACM to upload server certificates instead of the deprecated IAM server certificates. It still doesn't allow you to specify a certificate and key pair in S3 though.,2019-06-10T10:13:32.150,2291321,CC BY-SA 4.0,False,1,,.,0,Also you should probably be using ACM to upload server certificates instead of the deprecated IAM server certificates.,False,False,56497613.0,2019-06-07T15:48:08.343,1.0,88.0,,2019-06-07T15:48:08.343,"Error uploading server certificate, error: MalformedCertificate: Unable to parse certificate. Please ensure the certificate is in PEM format",<ssl><terraform><amazon-acm>,0.0,6.0,,,
99834112,56630460,0,"AFAIK there is no separate handler for that use-case. Can you try the same `RequestHandler<Integer, MyResponse>` without passing anything or doing anything with the input in the overridden method? Also note that in the latest version, `RequestHandler` is deprecated by `RequestHandler2`. For reference https://docs.aws.amazon.com/AWSJavaSDK/latest/javadoc/com/amazonaws/handlers/RequestHandler.html",2019-06-17T12:19:09.587,9840318,CC BY-SA 4.0,False,1,,.,0,"Also note that in the latest version, `RequestHandler` is deprecated by `RequestHandler2`.",False,False,56630460.0,2019-06-17T11:34:02.063,1.0,52.0,,2019-06-17T11:34:02.063,Handling AWS request and sending status code (200 OK) using AWS lambda,<java><amazon-web-services><aws-lambda>,0.0,6.0,,,
100504612,39772259,1,"To me, it is simply insane that something that is so easy to do via the consoles is so hard to do using the ""recommended"" best practices cloud-formation route.

I suppose cloudformer was supposed to help fill this gap. A shame it is so very out of date.",2019-07-11T08:30:55.467,549312,CC BY-SA 4.0,False,1,it,.,0,A shame it is so very outdated.,False,False,39772259.0,2016-09-29T13:52:54.873,19.0,7530.0,,2020-03-27T06:10:37.310,How do I cloudform an API gateway resource with a lambda proxy integration,<aws-lambda><aws-api-gateway><amazon-cloudformation>,3.0,3.0,,4.0,
100681208,57078934,0,"Note that `SQL_CALC_FOUND_ROWS` has been deprecated in MySQL 8.0. So you should probably get out of the habit of using it, and this question will be moot.",2019-07-17T15:09:30.273,1491895,CC BY-SA 4.0,False,1,,.,0,Note that `SQL_CALC_FOUND_ROWS` has been deprecated in MySQL 8.0.,False,False,57078934.0,2019-07-17T15:02:07.047,0.0,153.0,2019-07-17T18:46:15.710,2019-07-17T18:49:23.517,Is SQL_CALC_FOUND_ROWS / select FOUND_ROWS() subject to race conditions?,<mysql><amazon-rds-aurora><sql-calc-found-rows>,1.0,6.0,,,
100723692,57099076,0,You may need to do a dependency-tree on your dependencies to see if an out of date jar is being pulled in for AWS,2019-07-18T19:20:30.117,2958086,CC BY-SA 4.0,False,1,,AWS,0,You may need to do a dependency-tree on your dependencies to see if an outdated jar is being pulled in for AWS,False,False,57099076.0,2019-07-18T16:32:08.720,2.0,1754.0,,2019-09-10T09:29:10.563,"Amazon S3 ""NoSuchFieldError: REQUIRES_LENGTH"" for putObject in Java?",<java><eclipse><amazon-web-services><amazon-s3>,1.0,4.0,,,
101046371,57273290,0,"OK, so google is happy with your SPF. Is it an actual `SPF`-type record, or is it a `TXT` type (the former is deprecated)? Try checking [here](https://www.kitterman.com/spf/validate.html?). We can't do any diagnostics without knowing the actual domain, but I'd also say that gmail's spam filter is pretty terrible; you will often end up in spam even if you have correct SPF, DKIM & DMARC passes.",2019-07-30T14:36:11.550,333340,CC BY-SA 4.0,False,1,,?,0,"Is it an actual `SPF`-type record, or is it a `TXT` type (the former is deprecated)?",False,False,57273290.0,2019-07-30T13:48:13.340,0.0,91.0,,2019-07-30T13:48:13.340,SPF Record Not Working - Doesn't Show Up at All,<email><dns><sendgrid><amazon-route53><spf>,0.0,9.0,,,
101046427,57273290,0,"So it is an SPF record, I wasn't aware that was deprecated.  I'll change it to TXT and see what happens.",2019-07-30T14:37:27.193,9443270,CC BY-SA 4.0,False,1,, ,1,"So it is an SPF record, I wasn't aware that was deprecated.  ",False,False,57273290.0,2019-07-30T13:48:13.340,0.0,91.0,,2019-07-30T13:48:13.340,SPF Record Not Working - Doesn't Show Up at All,<email><dns><sendgrid><amazon-route53><spf>,0.0,9.0,,,
101046524,57273290,0,"The SPF type was obsoleted in [RFC7208](https://tools.ietf.org/html/rfc7208#section-3.1), which replaced the original RFC4408.",2019-07-30T14:40:06.967,333340,CC BY-SA 4.0,False,1,,.,0,"The SPF type was obsoleted in [RFC7208](https://tools.ietf.org/html/rfc7208#section-3.1), which replaced the original RFC4408.",False,False,57273290.0,2019-07-30T13:48:13.340,0.0,91.0,,2019-07-30T13:48:13.340,SPF Record Not Working - Doesn't Show Up at All,<email><dns><sendgrid><amazon-route53><spf>,0.0,9.0,,,
101299034,57403090,0,Absolutely don't do this. You will make mistakes and cause big issues. If you wanted to do this then your best bet would be to keep all accounts in the same directory and single `apply` them which would give you the same result but is strongly discouraged for the amount of blast radius on this. Think about how you want to automate things and what you're comfortable with but I'd definitely not apply out changes to multiple accounts at the same time ever.,2019-08-08T09:26:51.450,2291321,CC BY-SA 4.0,False,1,you,.,0,If you wanted to do this then your best bet would be to keep all accounts in the same directory and single `apply` them which would give you the same result but is strongly discouraged for the amount of blast radius on this.,False,False,57403090.0,2019-08-07T22:39:47.967,0.0,29.0,,2019-08-07T22:39:47.967,How to Terraform Plan multiple AWS accounts and then review and then apply to multiple accounts,<amazon-web-services><terraform>,0.0,2.0,,,
101418613,57464425,0,"@MartinAtkins Thanks, that makes sense.  I think our provider is probably a little outdated - haven't upgraded for the same reasons of breaking changes across our scripts.  I'll try to verify that the unsupported regex still throws the same error in the latest version before opening an issue.",2019-08-13T07:41:58.567,791010,CC BY-SA 4.0,False,1,I, ,1,I think our provider is probably a little outdated - haven't upgraded for the same reasons of breaking changes across our scripts.  ,False,False,57464425.0,2019-08-12T15:52:37.337,2.0,529.0,2019-08-13T09:01:18.827,2020-06-18T04:04:38.813,Is it possible to filter AMIs in aws_ami by names that you don't want,<amazon-web-services><terraform><terraform-provider-aws>,2.0,4.0,,,
101476439,57485394,1,"I have contacted the people who wrote the quickstart guide and opened a ticket with AWS using my support plan. The initial support personnel got the exact same error that I did. This means that the quickstart is most likely outdated now.If anyone is able to get the quickstart to work, please let me know.",2019-08-15T01:38:08.547,3188817,CC BY-SA 4.0,False,1,,.,0,This means that the quickstart is most likely outdated now.,False,False,57485394.0,2019-08-13T21:11:23.167,1.0,130.0,,2019-08-13T21:11:23.167,AWS Cloudformation Template for Oracle and Dataguard Install Invariably Fails,<oracle><amazon-web-services><amazon-cloudformation>,0.0,7.0,,,
101860717,57708294,0,"I saw that yes, thank you. However that's the deprecated version and I still don't know how to replace it. Do you have any insight?",2019-08-29T11:37:25.030,11993890,CC BY-SA 4.0,False,1,,version,0,However that's the deprecated version,False,False,57708294.0,2019-08-29T10:34:40.263,0.0,76.0,,2019-08-29T17:27:00.830,How to replace the deprecated constructor DynamoDBMapperFieldModel,<java><amazon-dynamodb>,1.0,2.0,,,
102071608,57646174,0,"-interceptApplication is deprecated since SDK v2.7, but I tried anyway still with no luck. And yes, I can confirm I am using the -getAWSCredentials from AWSMobileClientExtensions.swift.",2019-09-06T11:01:11.500,2474155,CC BY-SA 4.0,False,1,-interceptApplication,.,0,"-interceptApplication is deprecated since SDK v2.7, but I tried anyway still with no luck.",False,False,57646174.0,2019-08-25T12:51:22.223,10.0,311.0,2019-08-25T12:57:44.710,2019-08-30T16:00:00.483,AWSMobileClient iOS SDK - Failing to obtain identity id when getting AWS credentials,<ios><swift><amazon-web-services><aws-sdk><aws-amplify>,0.0,6.0,,1.0,
102133404,57845586,0,"questions: how many users are you planning to have in the table (order of magnitude, no need for an exact number)? how many items in total are you planning to have (again, order of magnitude)? when you ""query one latest PUBLIC content from each user""  do you need it for all users or just for a selected subset? do you need just the first N entries? if so, what's N? is this a one-off query or is it going to run repeatedly? at what frequency? is it ok in your application if the result from this query are slightly outdated? (let's say a few seconds? a few minutes? a few hours?)",2019-09-09T12:01:53.323,27198,CC BY-SA 4.0,False,1,,?,0,is it ok in your application if the result from this query are slightly outdated?,False,False,57845586.0,2019-09-08T20:37:34.197,0.0,44.0,2019-09-08T20:58:59.733,2019-09-10T09:11:21.667,DynamoDB how to query by one public latest item by each user?,<amazon-dynamodb><dynamodb-queries>,1.0,4.0,,,
102208749,57892061,0,"Do you have to use ""ec2_remote_facts"" only to gather data about EC2? I am asking because this task is now deprecated. You can use ""ec2_instance_facts"" instead",2019-09-11T16:53:44.963,8584431,CC BY-SA 4.0,False,1,,.,0,I am asking because this task is now deprecated.,False,False,57892061.0,2019-09-11T15:07:38.343,0.0,776.0,,2019-09-11T17:32:32.777,Ansible playbook to get all private Ip of my AWS environments,<amazon-ec2><ansible>,1.0,1.0,,,
102305197,26245942,1,"The answers here are basically out of date / wrong.  You simply use pm2.  https://stackoverflow.com/a/36907953/294884 perfectly explained, is dead easy",2019-09-15T16:13:30.767,294884,CC BY-SA 4.0,False,1,, ,0,The answers here are basically outdated / wrong.  ,False,False,26245942.0,2014-10-07T21:53:31.687,55.0,39197.0,2014-10-08T12:03:38.557,2018-09-08T20:49:10.227,How do I leave Node.js server on EC2 running forever?,<node.js><amazon-ec2><webserver>,5.0,2.0,,34.0,
102530502,57812080,0,"Thank you. My end goal is to clean some data. There is a field in the DB called 'engagement' which is used to track customers in AWS. The engagement tag is supposed to be mandatory but it's not enforced. So some resources have the tag, some have a blank engagement tag, some have bogus info (eg 12345678910) and some of the engagement tags become old and outdated and need to be replaced with the current engagement code. I want to import the bill containing this info from S3 into glue, replace the values I need, and then send it back to S3 for reading by Athena.",2019-09-23T17:15:57.143,1017466,CC BY-SA 4.0,False,1,,.,0,"So some resources have the tag, some have a blank engagement tag, some have bogus info (eg 12345678910) and some of the engagement tags become old and outdated and need to be replaced with the current engagement code.",False,False,,,,,,,,,,,,,
102584951,58045422,1,"In case ""just resend messages to current online users"" DB is obsolete. So this is initial question - for what purposes you need database? For cache? For history? For message analysis?",2019-09-25T10:34:24.740,1379723,CC BY-SA 4.0,False,1,,.,0,"In case ""just resend messages to current online users"" DB is obsolete.",False,False,58045422.0,2019-09-22T01:45:51.940,7.0,361.0,2019-09-25T10:18:21.200,2019-09-25T11:04:56.923,Correct way of creating a realtime application with Cassandra,<database><amazon-ec2><server><cassandra><nosql>,2.0,8.0,,2.0,
102671767,58142902,3,"An idea related to the problem: In case you have updated the container and pushed it multiple times to the registry with the same version/tag, you have to run `docker pull` again on the EC2 instance. Otherwise it will use the outdated version.",2019-09-28T02:40:22.477,3376954,CC BY-SA 4.0,False,1,,.,0,Otherwise it will use the outdated version.,False,False,58142902.0,2019-09-28T02:29:25.840,0.0,145.0,,2019-09-28T02:29:25.840,Spring boot container runs locally but not on EC2,<java><spring-boot><docker><amazon-ec2>,0.0,5.0,,,
102717037,57959965,0,What is the version of awscli you are using? Mostly looks like an outdated version which doesn't support this parameter.,2019-09-30T12:27:21.293,5164936,CC BY-SA 4.0,False,1,,.,1,Mostly looks like an outdated version which doesn't support this parameter.,False,False,57959965.0,2019-09-16T15:22:00.733,0.0,134.0,,2019-09-16T15:22:00.733,AWS Glue Data Catalog in Development Endpoint,<amazon-web-services><aws-glue><aws-glue-data-catalog>,0.0,1.0,,,
102860584,58237518,0,"Did you setup permissions in IAM for Elastic Beanstalk to talk to Cloudwatch? I have the `CloudWatchAgentServerPolicy` and `AmazonEC2RoleforSSM` policies added to the aws-elasticbeanstalk-ec2-role, though it looks like the latter is deprecated in favor of `AmazonSSMManagedInstanceCore`.",2019-10-04T23:53:38.673,1753903,CC BY-SA 4.0,False,1,,.,0,"I have the `CloudWatchAgentServerPolicy` and `AmazonEC2RoleforSSM` policies added to the aws-elasticbeanstalk-ec2-role, though it looks like the latter is deprecated in favor of `AmazonSSMManagedInstanceCore`.",False,False,58237518.0,2019-10-04T13:36:10.610,0.0,234.0,,2019-10-15T10:16:09.030,Elastic Beanstalk output custom logs to,<amazon-web-services><amazon-elastic-beanstalk><amazon-cloudwatch><amazon-cloudwatchlogs>,1.0,4.0,,,
103005748,58321545,0,/var/task/IPython/nbformat.py:13: ShimWarning: The `IPython.nbformat` package has been deprecated since IPython 4.0. You should import from nbformat instead.,2019-10-10T13:01:37.893,11974422,CC BY-SA 4.0,False,1,package,.,0,The `IPython.nbformat` package has been deprecated since IPython 4.0.,False,False,58321545.0,2019-10-10T11:11:28.040,0.0,447.0,2019-10-10T13:11:36.200,2020-05-11T05:30:47.307,Running an .ipynb file from Lambda function,<python-3.x><amazon-web-services><aws-lambda><amazon-sagemaker>,1.0,6.0,,,
103417551,58547705,0,"stacktrace mentions `data = re.get(url)`, but the code contains `header` parameter as well - `data = re.get(url,headers=headers)`. Either the code or the error you posted are outdated",2019-10-24T19:55:02.063,2020723,CC BY-SA 4.0,False,1,,outdated,0,Either the code or the error you posted are outdated,False,False,58547705.0,2019-10-24T19:05:03.543,0.0,139.0,2019-10-24T19:28:03.267,2019-10-24T19:28:03.267,django 'set' object has no attribute 'items' error,<python><django><amazon-web-services><beautifulsoup><python-requests>,1.0,5.0,,,
103814763,58763005,0,`aws-cdk.cdk` this module has been deprecated and renamed to `@aws-cdk/core` https://pypi.org/project/aws-cdk.cdk/. Also since you are using `python3` you should use `pip3`.,2019-11-08T10:04:15.810,7368965,CC BY-SA 4.0,False,1,module,.,0,`aws-cdk.cdk` this module has been deprecated and renamed to `@aws-cdk/core` https://pypi.org/project/aws-cdk.cdk/. Also since you are using `python3` you should use `pip3`.,False,False,58763005.0,2019-11-08T08:33:13.953,0.0,219.0,,2019-11-08T08:33:13.953,How to install s3 in aws cdk using Jenkins?,<python><amazon-web-services><jenkins><pip><aws-cdk>,0.0,5.0,,,
103835770,58362062,0,@matt the old answer is outdated. the new one is appropriate for 2019. this affects a lot of people,2019-11-08T23:22:05.177,2784835,CC BY-SA 4.0,False,1,answer,.,0,@matt the old answer is outdated.,False,False,58362062.0,2019-10-13T09:06:38.817,0.0,365.0,2019-10-13T09:14:04.910,2019-10-14T11:16:40.260,EC2 with wordpress - everyday running out of space (no space left on device) - can't start apache,<wordpress><apache><amazon-web-services><amazon-ec2><bitnami>,3.0,10.0,,,
103903142,58812207,0,I removed that and tried and still same error. Actually aws-cdk.cdk==0.36.1 deprecated. Now aws-cdk.core is enough,2019-11-12T04:55:01.877,11066225,CC BY-SA 4.0,False,1,,.,0,Actually aws-cdk.cdk==0.36.1 deprecated.,False,False,,,,,,,,,,,,,
103937984,58828358,0,I checked the AWS docs on adding an OIDC IdP https://docs.aws.amazon.com/cognito/latest/developerguide/cognito-user-pools-oidc-idp.html. It doesn't mention setting a thumbprint anywhere. Are these docs out of date or is it some advanced setting?,2019-11-13T06:12:55.090,1658906,CC BY-SA 4.0,False,1,docs,?,0,Are these docs outdated or is it some advanced setting?,False,False,58828358.0,2019-11-12T23:47:40.867,2.0,125.0,2019-11-13T23:56:24.580,2020-07-21T14:33:43.007,Multiple Thumprints for Azure AD Open ID Connect Provider,<azure><azure-active-directory><amazon-cognito><openid-connect>,1.0,4.0,,1.0,
103993465,58853686,0,"My guess is the timestamps are in `TIMESTAMP_MICROS`. This is not supported in Presto, which Athena is based on. AFAICT this is a deprecated method of representing timestamps in Parquet. I'd suggest that you create an issue in Presto https://github.com/prestosql/presto/issues/ and talk to Athena support about it.",2019-11-14T16:18:13.983,65458,CC BY-SA 4.0,False,1,,.,0,AFAICT this is a deprecated method of representing timestamps in Parquet.,False,False,58853686.0,2019-11-14T09:44:29.127,0.0,147.0,,2019-11-14T09:44:29.127,String/INT96 to Datatime - Amazon Athena/SQL - DDL/DML,<sql><amazon-s3><ddl><amazon-athena><dml>,0.0,3.0,,,
104159937,58951511,0,"Terraform v0.11.11,it seems it is out of date.",2019-11-20T10:19:11.247,2819689,CC BY-SA 4.0,False,1,,.,0,"Terraform v0.11.11,it seems it is outdated.",False,False,58951511.0,2019-11-20T10:00:00.567,0.0,30.0,,2019-11-21T07:50:40.730,Why do I get error parsing with my dynamo_db_table_name with Terraform?,<amazon-web-services><terraform>,1.0,3.0,,,
104397191,59071423,0,"Are you saying   <property>
    <name>fs.s3a.impl</name>
    <value>org.apache.hadoop.fs.s3a.S3AFileSystem</value>
  </property>

  <property>
    <name>fs.s3.impl</name>
    <value>org.apache.hadoop.fs.s3.S3FileSystem</value>
  </property>. But s3 is not deprecated so far. That shouldn't be the cause.rt",2019-11-28T00:15:19.943,3858193,CC BY-SA 4.0,False,1,s3,.,1,But s3 is not deprecated so far.,False,False,59071423.0,2019-11-27T13:33:26.100,0.0,444.0,2019-11-27T21:47:45.180,2019-11-28T21:09:05.183,How to access s3 files using on prem hadoop cluster?,<hadoop><amazon-s3><cloudera>,2.0,6.0,,,
104398861,59071423,0,"You should just remove all S3FileSystem usages or change the impl value to use S3AFileSystem. The other is deprecated, according to the message in your output",2019-11-28T02:51:24.317,2308683,CC BY-SA 4.0,False,1,other,output,0,"The other is deprecated, according to the message in your output",False,False,59071423.0,2019-11-27T13:33:26.100,0.0,444.0,2019-11-27T21:47:45.180,2019-11-28T21:09:05.183,How to access s3 files using on prem hadoop cluster?,<hadoop><amazon-s3><cloudera>,2.0,6.0,,,
104515930,59144875,2,you are using an outdated `psql` version against a newer Postgres (server) version,2019-12-02T18:45:08.863,330315,CC BY-SA 4.0,False,1,,version,0,you are using an outdated `psql` version against a newer Postgres (server) version,False,False,59144875.0,2019-12-02T18:39:18.850,0.0,534.0,2019-12-02T18:52:16.973,2019-12-02T18:52:16.973,"When trying to get the source of a function in Postgres using psql, what does the error ""column p.proisagg does not exist"" mean?",<sql><postgresql><amazon-rds><psql>,0.0,2.0,,,
104519390,59144875,0,"Nailed it!  Thanks a bunch @a_horse_with_no_name .  This led me to another mini-difficulty of not being able to figure out how to get psql to run as version 11 [which is installed on the centos box as well as rds, but the psql symlink was out of date for some reason and wouldn't update manually via ln ] -- solved with answers here : https://stackoverflow.com/questions/34052046/how-do-i-correct-the-mismatch-of-psql-version-and-postgresql-version",2019-12-02T21:14:23.110,9742275,CC BY-SA 4.0,False,1,,https://stackoverflow.com/questions/34052046/how-do-i-correct-the-mismatch-of-psql-version-and-postgresql-version,1,"This led me to another mini-difficulty of not being able to figure out how to get psql to run as version 11 [which is installed on the centos box as well as rds, but the psql symlink was outdated for some reason and wouldn't update manually via ln ] -- solved with answers here : https://stackoverflow.com/questions/34052046/how-do-i-correct-the-mismatch-of-psql-version-and-postgresql-version",False,False,59144875.0,2019-12-02T18:39:18.850,0.0,534.0,2019-12-02T18:52:16.973,2019-12-02T18:52:16.973,"When trying to get the source of a function in Postgres using psql, what does the error ""column p.proisagg does not exist"" mean?",<sql><postgresql><amazon-rds><psql>,0.0,2.0,,,
104538677,59157219,0,Perhaps the example is outdated? It's from 2016 - maybe they changed the SDK since then.,2019-12-03T12:37:46.683,106104,CC BY-SA 4.0,False,1,example,?,0,Perhaps the example is outdated?,False,False,59157219.0,2019-12-03T12:32:12.733,0.0,17.0,,2019-12-03T12:32:12.733,"I'm trying to get a bacic example of AWS transfer manager use working, but their example fails to compile",<c++><amazon-web-services><amazon-s3>,0.0,2.0,,,
105096696,59390145,0,"Is your Helm working properly? I think there is an issue with your outdated software versions. This helm version was commited on Mar 9, 2018.",2019-12-23T15:30:45.850,12257134,CC BY-SA 4.0,False,1,,.,0,I think there is an issue with your outdated software versions.,False,False,59390145.0,2019-12-18T10:35:39.190,0.0,374.0,2019-12-19T09:51:05.363,2019-12-19T09:51:05.363,Getting helm status failed for prometheus-9.5.4,<amazon-web-services><kubernetes><prometheus><kubernetes-helm><hyper-v>,0.0,8.0,,1.0,
105234276,59531126,0,"Thanks @Turing85, I will have a look at it.
P.S. Having given a look, it seems that threads are fully supported, but: `We have nearly full support for java.lang.Thread. Only deprecated methods, such as Thread.stop(), are not supported.`. So now I have to understand what references deprecated thread methods. I moved further somehow. Thanks!",2019-12-30T14:25:00.953,3331931,CC BY-SA 4.0,False,2,,.,1,"Only deprecated methods, such as Thread.stop(), are not supported.",False,False,,,,,,,,,,,,,
105299296,59562704,0,"`t2` are already deprecated, use `t3` instead, better resources for a cheaper price",2020-01-02T15:19:46.450,4093955,CC BY-SA 4.0,False,1,t2,price,0,"`t2` are already deprecated, use `t3` instead, better resources for a cheaper price",False,False,59562704.0,2020-01-02T11:37:40.427,-1.0,83.0,2020-01-02T12:26:54.990,2020-01-02T13:36:34.800,Which AWS EC2 instance to choose?,<node.js><amazon-web-services><rest><amazon-ec2><production>,1.0,5.0,,,
